t,x,y,v,u,xcs,ycs,vcs
0.0,0.0,0.0,0.0,5.82397612735319e-14,-0.14913330162492094,0.05695136510893837,-0.10193679887489503
0.00331059706602082,1.7358345720877577e-7,-5.375863927161231e-5,0.03247683024111855,0.01311283753178738,-0.14913330162491406,0.05695136510893541,-0.10174706095078626
0.00662119413204164,1.3886481126101913e-6,-0.00021502951274148668,0.06495289862653736,0.027702937976562838,-0.14913330162491523,0.056951365108935795,-0.10155493619959169
0.009931791198062461,4.686577438770684e-6,-0.00048379748784753776,0.09742744331843206,-0.000721354626161207,-0.1491333016249156,0.05695136510893589,-0.1013604291282517
0.01324238826408328,1.1108559466035256e-5,-0.0008600373452298804,0.12989970251471336,0.031650851023742474,-0.14913330162491453,0.0569513651089356,-0.10116354429959815
0.0165529853301041,2.1695489085832992e-5,-0.0013437137810992893,0.16236891446691842,0.0065066528003144275,-0.14913330162491698,0.05695136510893641,-0.1009642863322447
0.019863582396124922,3.748787037820278e-5,-0.001934781410547079,0.19483431749805466,0.05985873214468177,-0.14913330162491692,0.05695136510893645,-0.10076265990046783
0.02317417946214574,5.9525718979908104e-5,-0.0026331847718066015,0.227295150020494,-0.008339820252598204,-0.1491333016249165,0.05695136510893624,-0.10055866973411014
0.02648477652816656,8.884846449411232e-5,-0.0034388583314540096,0.2597506505538107,0.07111653258337304,-0.14913330162491617,0.05695136510893607,-0.10035232061846258
0.02979537359418738,0.00012649485296079184,-0.004351726490561808,0.29220005774267443,0.056221215653758205,-0.14913330162491556,0.05695136510893594,-0.10014361739415283
0.0331059706602082,0.00017350284938455474,-0.005371703591788721,0.32464261037468634,-0.017246982504288588,-0.14913330162491503,0.056951365108935656,-0.09993256495703258
0.03641656772622902,0.00023090954034014205,-0.00649869392741817,0.35707754739824193,0.1083240674700371,-0.14913330162491445,0.056951365108935406,-0.09971916825806232
0.039727164792249844,0.0002997510366605019,-0.007732591748340744,0.38950410794039847,0.10484221491863688,-0.14913330162491548,0.05695136510893591,-0.09950343230319626
0.043037761858270664,0.0003810623762137491,-0.009073281273974776,0.42192153132470067,-0.0542413807627361,-0.14913330162491573,0.056951365108935954,-0.09928536215326123
0.04634835892429148,0.000475877426782251,-0.010520636703130653,0.45432905708904453,0.06455916557546239,-0.14913330162491678,0.056951365108936294,-0.0990649629238433
0.0496589559903123,0.000585228789052275,-0.012074522225816085,0.4867259250034999,0.25901746252365826,-0.14913330162491606,0.05695136510893609,-0.09884223978516257
0.05296955305633312,0.0007101476997222311,-0.013734792035980237,0.5191113750881678,0.02588193369695925,-0.14913330162491595,0.05695136510893608,-0.09861719796195718
0.05628015012235394,0.0008516639347363186,-0.015501290345192126,0.5514846476309745,-0.2340099766443567,-0.14913330162491495,0.05695136510893564,-0.09838984273335595
0.05959074718837476,0.0010108057126587983,-0.01737385139726131,0.5838449832055282,0.20507368304370216,-0.1491333016249152,0.056951365108935705,-0.09816017943275872
0.06290134425439559,0.0011885995981941247,-0.019352299483792024,0.6161916226889149,0.7836357948342121,-0.1491333016249154,0.05695136510893586,-0.0979282134477068
0.0662119413204164,0.0013860704058588653,-0.02143644896066807,0.6485238072795037,-0.07935555993672119,-0.14913330162491478,0.056951365108935614,-0.09769395021975924
0.06952253838643722,0.0016042411038211524,-0.023626104265473763,0.6808407785147612,-2.8701011767806968,-0.14913330162491495,0.05695136510893567,-0.09745739524436664
0.07283313545245804,0.001844132717911312,-0.025921059935842605,0.7131417782890207,-5.989923999384202,-0.14913330162491517,0.0569513651089357,-0.0972185540707385
0.07614373251847886,0.002106764235818341,-0.02832110062874031,0.7454260488713018,-7.360773134373066,-0.1491333016249163,0.056951365108936156,-0.09697743230171627
0.07945432958449969,0.0023931525114715795,-0.03082600114066631,0.7776928329230453,-6.641666452589977,-0.1491333016249162,0.05695136510893617,-0.09673403559363856
0.0827649266505205,0.002704312169629408,-0.03343552642878975,0.8099413735159184,-5.428584904080649,-0.14913330162491667,0.056951365108936294,-0.09648836965621291
0.08607552371654133,0.003041255510670561,-0.03614943163299981,0.8421709141495275,-5.382780145813843,-0.14913330162491548,0.056951365108935795,-0.09624044025237721
0.08938612078256214,0.0034049924156087305,-0.03896746209888531,0.8743806987692081,-6.5114519249057,-0.149133301624915,0.056951365108935635,-0.09599025319816928
0.09269671784858297,0.0037965302513323224,-0.04188935340162882,0.9065699717837348,-7.3391752644712005,-0.1491333016249149,0.056951365108935656,-0.09573781436258633
0.09600731491460378,0.004216873776079487,-0.044914831370818184,0.9387379780830483,-6.514215688942889,-0.1491333016249148,0.05695136510893563,-0.09548312966744883
0.0993179119806246,0.004667025045157744,-0.048043612116172536,0.9708839630559867,-4.082283511027982,-0.14913330162491573,0.056951365108935954,-0.09522620508726257
0.10262850904664543,0.005147983316917876,-0.05127540205417914,1.0030071726079481,-1.3184942486301672,-0.1491333016249154,0.056951365108935795,-0.09496704664907535
0.10593910611266624,0.005660744958992655,-0.05460989793564601,1.0351068531786332,0.4533131084734756,-0.14913330162491567,0.056951365108935885,-0.09470566043234033
0.10924970317868707,0.006206303354802073,-0.058046786874151754,1.0671822517596767,0.8370479715604835,-0.14913330162491467,0.0569513651089355,-0.09444205256876861
0.11256030024470788,0.006785648810341785,-0.06158574637540863,1.0992326159123538,0.3905136740762684,-0.14913330162491523,0.05695136510893582,-0.0941762292421909
0.11587089731072871,0.007399768461259483,-0.06522644436751897,1.1312571937851794,-0.06575004768191724,-0.14913330162491495,0.056951365108935684,-0.0939081966884053
0.11918149437674952,0.00804964618022834,-0.06896853923213812,1.1632552341315958,-0.11166269410232979,-0.14913330162491542,0.05695136510893583,-0.09363796119503784
0.12249209144277035,0.008736262484628676,-0.07281167983652866,1.1952259863275638,0.13707454851065431,-0.14913330162491578,0.05695136510893589,-0.09336552910139051
0.12580268850879117,0.009460594444540525,-0.07675550556650698,1.2271687003891798,0.3484251137235333,-0.14913330162491548,0.05695136510893582,-0.09309090679829435
0.129113285574812,0.01022361559106414,-0.08079964636028274,1.2590826269902806,0.34117705510667323,-0.14913330162491503,0.05695136510893572,-0.09281410072795983
0.1324238826408328,0.01102629582496931,-0.08494372274318207,1.2909670174800079,0.19131353534057982,-0.14913330162491473,0.056951365108935635,-0.09253511738382503
0.13573447970685362,0.011869601325686721,-0.08918734586325529,1.3228211239003818,0.08207153717181484,-0.14913330162491553,0.05695136510893592,-0.09225396331040389
0.13904507677287445,0.012754494460647893,-0.09353011752776175,1.3546441990038112,0.10894809347368532,-0.14913330162491512,0.05695136510893567,-0.09197064510313033
0.14235567383889527,0.013681933694983365,-0.09797163024053758,1.3864354962706893,0.21934638403557943,-0.14913330162491567,0.05695136510893588,-0.09168516940820842
0.14566627090491607,0.014652873501588247,-0.10251146724022935,1.4181942699268306,0.2981939583619936,-0.14913330162491495,0.05695136510893564,-0.09139754292245027
0.1489768679709369,0.015668264271558846,-0.10714920253940258,1.4499197749610422,0.28505266599870543,-0.14913330162491498,0.056951365108935705,-0.0911077723931254
0.15228746503695773,0.016729052225015605,-0.11188440096451079,1.481611267142532,0.21431261954351505,-0.14913330162491525,0.05695136510893585,-0.09081586461779731
0.15559806210297855,0.017836179322315057,-0.11671661819672942,1.5132680030383998,0.16402864946495857,-0.1491333016249151,0.05695136510893575,-0.09052182644416595
0.15890865916899938,0.018990583175665127,-0.12164540081365102,1.544889240031085,0.17910454871863982,-0.14913330162491525,0.05695136510893575,-0.09022566476990782
0.16221925623502018,0.0201931969611422,-0.12667028633182645,1.5764742363357618,0.23949042458551534,-0.14913330162491506,0.05695136510893567,-0.0899273865425128
0.165529853301041,0.021444949331132945,-0.13179080325016707,1.6080222510177755,0.289858157095474,-0.14913330162491553,0.056951365108935885,-0.08962699875912278
0.16884045036706183,0.022746764327191887,-0.1370064710941808,1.639532544009972,0.2928398840298616,-0.14913330162491484,0.05695136510893564,-0.08932450846636472
0.17215104743308265,0.02409956129333771,-0.14231680046106257,1.671004376130129,0.2570669144401246,-0.14913330162491567,0.05695136510893593,-0.08901992276018986
0.17546164449910348,0.025504254789787247,-0.1477212930656101,1.7024370090982084,0.22212282716643394,-0.14913330162491514,0.05695136510893576,-0.08871324878570151
0.17877224156512428,0.026961754507139335,-0.15321944178698602,1.7338297055537661,0.22092064974415793,-0.14913330162491578,0.05695136510893595,-0.08840449373699333
0.1820828386311451,0.028472965181016816,-0.1588107307162979,1.7651817290731753,0.25397354456266075,-0.14913330162491611,0.05695136510893606,-0.08809366485697538
0.18539343569716593,0.030038786507171934,-0.1644946352050108,1.7964923441869454,0.29395407991089456,-0.14913330162491567,0.056951365108935906,-0.0877807694372077
0.18870403276318676,0.03166011305706369,-0.17027062191417486,1.8277608163969639,0.31167171282841133,-0.1491333016249154,0.05695136510893578,-0.08746581481772811
0.19201462982920756,0.03333783419391982,-0.17613814886447202,1.8589864121937312,0.2994758467568144,-0.14913330162491498,0.05695136510893571,-0.08714880838688005
0.19532522689522838,0.03507283398928165,-0.18209666548706943,1.8901683990735594,0.2742821613415297,-0.1491333016249156,0.056951365108935954,-0.08682975758113982
0.1986358239612492,0.036865991140051416,-0.18814561267528002,1.9213060455557254,0.26109976566934384,-0.1491333016249151,0.05695136510893571,-0.08650866988493941
0.20194642102727003,0.03871817888604075,-0.19428442283703162,1.952398621199722,0.2726619555398524,-0.14913330162491614,0.056951365108936086,-0.08618555283049623
0.20525701809329086,0.040630264928030874,-0.20051251994811595,1.9834453966222598,0.30121962078640785,-0.1491333016249155,0.0569513651089358,-0.08586041399762968
0.20856761515931166,0.042603111346355665,-0.20682931960625167,2.014445643514531,0.32693239340667496,-0.14913330162491603,0.056951365108936065,-0.08553326101359049
0.21187821222533249,0.04463757452000702,-0.21323422908590708,2.0453986346591497,0.33425541789794105,-0.14913330162491575,0.056951365108935975,-0.08520410155287536
0.2151888092913533,0.04673450504627999,-0.21972664739392758,2.0763036439473086,0.3230664718856868,-0.1491333016249152,0.056951365108935836,-0.08487294333705142
0.21849940635737414,0.04889474766095824,-0.226305965325924,2.107159946395772,0.3070292036005334,-0.14913330162491484,0.05695136510893563,-0.08453979413457303
0.22181000342339494,0.05111914115904888,-0.23297156552343706,2.1379668181638887,0.30203237764553464,-0.14913330162491414,0.056951365108935385,-0.08420466176060012
0.22512060048941576,0.05340851831607755,-0.23972282253186883,2.168723536570597,0.3143436119399728,-0.1491333016249146,0.05695136510893553,-0.08386755407681518
0.2284311975554366,0.05576370580994249,-0.2465591028591622,2.199429380111294,0.33705444759610287,-0.14913330162491398,0.056951365108935295,-0.08352847899123658
0.23174179462145741,0.0581855241433511,-0.25347976503525904,2.2300836284749055,0.35637808128900483,-0.14913330162491473,0.05695136510893558,-0.08318744445803744
0.23505239168747824,0.060674787566823485,-0.26048415967227434,2.2606855625606177,0.3621817464354813,-0.14913330162491442,0.056951365108935476,-0.08284445847735387
0.23836298875349904,0.06323230400229196,-0.26757162952544367,2.2912344644948925,0.3548362900921855,-0.14913330162491462,0.05695136510893558,-0.08249952909510197
0.24167358581951986,0.06585887496728987,-0.274741509554787,2.321729617648216,0.3439801856033796,-0.14913330162491523,0.05695136510893581,-0.08215266440278601
0.2449841828855407,0.0685552954997423,-0.28199312698751144,2.352170306651915,0.340925336767879,-0.1491333016249151,0.0569513651089357,-0.08180387253730925
0.24829477995156152,0.07132235408336746,-0.2893258013811461,2.382555817415005,0.3506308685944667,-0.14913330162491514,0.05695136510893575,-0.08145316168078451
0.25160537701758234,0.07416083257368769,-0.2967388446873831,2.4128854371408663,0.36881690710105125,-0.14913330162491517,0.056951365108935774,-0.08110054006034029
0.25491597408360317,0.0770715061246683,-0.30423156131664464,2.443158454344006,0.3856840264123248,-0.1491333016249155,0.05695136510893589,-0.08074601594792907
0.258226571149624,0.08005514311597996,-0.31180324820334726,2.473374158866727,0.3930667777844052,-0.14913330162491545,0.05695136510893587,-0.0803895976601324
0.26153716821564477,0.08311250508090098,-0.3194531948718778,2.5035318418958172,0.38985516937742837,-0.14913330162491537,0.056951365108935885,-0.08003129355796666
0.2648477652816656,0.08624434663485844,-0.32718068350325624,2.5336307959791435,0.3821948884488443,-0.1491333016249151,0.056951365108935795,-0.07967111204668625
0.2681583623476864,0.0894514154046224,-0.3349849890024934,2.5636703150422715,0.37880233252501244,-0.1491333016249154,0.056951365108935836,-0.07930906157558693
0.27146895941370724,0.09273445195815072,-0.34286537906662407,2.593649694405006,0.38494362593886383,-0.1491333016249155,0.05695136510893588,-0.07894515063780708
0.27477955647972807,0.09609418973510248,-0.35082111425342777,2.623568230797948,0.39918128829969757,-0.14913330162491556,0.056951365108935885,-0.07857938777012846
0.2780901535457489,0.09953135497801548,-0.35885144805081015,2.653425222378975,0.41480142168189693,-0.14913330162491553,0.056951365108935864,-0.07821178155277671
0.2814007506117697,0.10304666666416008,-0.366955626946849,2.683219968749709,0.4246023085262592,-0.1491333016249154,0.05695136510893581,-0.07784234060921931
0.28471134767779055,0.10664083643807674,-0.3751328905005029,2.7129517709719595,0.42564916315260026,-0.14913330162491537,0.05695136510893588,-0.07747107360596382
0.2880219447438114,0.1103145685447967,-0.3833824714129571,2.7426199315840756,0.42090709243641716,-0.14913330162491484,0.0569513651089357,-0.07709798925235367
0.29133254180983215,0.1140685597637655,-0.39170359559963447,2.772223754617373,0.41693323564502893,-0.14913330162491464,0.05695136510893561,-0.07672309630036539
0.294643138875853,0.1179034993434577,-0.4000954822628193,2.8017625456124113,0.41940817779982303,-0.1491333016249145,0.05695136510893552,-0.07634640354440181
0.2979537359418738,0.12182006893670516,-0.40855734396492804,2.8312356116353,0.42953092671100557,-0.14913330162491456,0.05695136510893549,-0.07596791982108661
0.3012643330078946,0.12581894253673304,-0.41708838670239395,2.860642261293955,0.4435202188924303,-0.14913330162491473,0.05695136510893554,-0.07558765400905657
0.30457493007391545,0.12990078641391956,-0.4256878099801741,2.8899818047543233,0.45532459938517506,-0.1491333016249151,0.05695136510893571,-0.07520561502875346
0.3078855271399363,0.1340662590532759,-0.4343548068868591,2.9192535537565414,0.46060557093327725,-0.14913330162491523,0.0569513651089358,-0.07482181184221488
0.3111961242059571,0.138316011092658,-0.44308856417038994,2.9484568216311153,0.45939270857594483,-0.14913330162491537,0.056951365108935836,-0.0744362534528639
0.31450672127197793,0.14265068526171704,-0.4518882623143688,2.9775909233150077,0.45582429624088633,-0.1491333016249153,0.056951365108935836,-0.07404894890529809
0.31781731833799876,0.1470709163215877,-0.46075307561495465,3.006655175367705,0.45531955024775705,-0.14913330162491528,0.05695136510893582,-0.07365990728507714
0.3211279154040195,0.15157733100532972,-0.4696821722583435,3.0356488959872645,0.46110907968321846,-0.14913330162491517,0.056951365108935746,-0.0732691377185094
0.32443851247004035,0.15617054795911478,-0.4786747143988189,3.064571405026293,0.47232574444745906,-0.1491333016249153,0.05695136510893575,-0.07287664937243872
0.3277491095360612,0.160851177684182,-0.4877298582373714,3.093422024007918,0.4847517416879591,-0.1491333016249152,0.05695136510893571,-0.07248245145402829
0.331059706602082,0.16561982247955054,-0.4968467541008736,3.1222000761416884,0.49360723201064455,-0.14913330162491512,0.056951365108935725,-0.07208655321054554
0.33437030366810283,0.17047707638550214,-0.5060245465218072,3.1509048863394593,0.4965427142162156,-0.14913330162491498,0.05695136510893574,-0.0716889639291447
0.33768090073412366,0.17542352512784395,-0.5152623743185358,3.1795357812312344,0.4949787409152069,-0.149133301624915,0.05695136510893576,-0.07128969293664916
0.3409914978001445,0.18045974606294396,-0.5245593706761115,3.208092089180945,0.49305629944524154,-0.14913330162491503,0.056951365108935774,-0.07088874959933279
0.3443020948661653,0.18558630812355964,-0.5339146632276093,3.2365731403022124,0.4949652671345024,-0.14913330162491503,0.05695136510893571,-0.07048614332269966
0.34761269193218614,0.19080377176545119,-0.5433273741359884,3.264978266474086,0.5023683367662518,-0.14913330162491514,0.056951365108935705,-0.07008188355126414
0.35092328899820696,0.19611268891479183,-0.5527966201764569,3.293306801356669,0.5134897751866576,-0.14913330162491495,0.05695136510893567,-0.06967597976832875
0.35423388606422773,0.2015136029163806,-0.5623215128193533,3.3215580804068034,0.5243452327127938,-0.14913330162491492,0.05695136510893567,-0.06926844149576235
0.35754448313024856,0.20700704848265783,-0.5719011583135192,3.3497314408936227,0.531264558913305,-0.1491333016249152,0.05695136510893582,-0.06885927829377617
0.3608550801962694,0.21259355164352817,-0.5815346577701523,3.3778262219140864,0.5331162926401873,-0.14913330162491498,0.05695136510893575,-0.06844849976069922
0.3641656772622902,0.21827362969700875,-0.5912211072471721,3.4058417644085495,0.5318976096986199,-0.14913330162491517,0.056951365108935836,-0.06803611553275467
0.36747627432831104,0.22404779116068044,-0.6009595978340191,3.4337774111761385,0.5314024322523025,-0.14913330162491545,0.056951365108935934,-0.06762213528383207
0.37078687139433186,0.22991653572397874,-0.6107492157369517,3.4616325068902123,0.5348533038805152,-0.14913330162491528,0.05695136510893579,-0.06720656872526093
0.3740974684603527,0.23588035420130513,-0.6205890423647928,3.4894063981137653,0.5429694347894469,-0.14913330162491537,0.05695136510893582,-0.06678942560558397
0.3774080655263735,0.24193972848596948,-0.6304781544151155,3.5170984333146853,0.5536193907672937,-0.14913330162491548,0.056951365108935864,-0.06637071571032689
0.38071866259239434,0.24809513150497547,-0.6404156239608859,3.5447079628810902,0.5632072360593025,-0.14913330162491548,0.056951365108935885,-0.06595044886176964
0.3840292596584151,0.25434702717464486,-0.6504005185375329,3.5722343391365596,0.5688932164180767,-0.1491333016249153,0.05695136510893585,-0.06552863491871587
0.38733985672443594,0.2606958703570817,-0.6604319012304405,3.5996769163553095,0.5702828792797103,-0.14913330162491512,0.05695136510893584,-0.06510528377626185
0.39065045379045676,0.2671421068174979,-0.6705088307628654,3.627035050777348,0.5695875735352166,-0.1491333016249148,0.056951365108935725,-0.0646804053655638
0.3939610508564776,0.2736861731823803,-0.6806303615842576,3.6543081006235907,0.5702114734535938,-0.14913330162491484,0.056951365108935705,-0.06425400965360568
0.3972716479224984,0.2803284968985233,-0.6907955439589849,3.68149542611088,0.5746651955569495,-0.14913330162491467,0.05695136510893557,-0.06382610664296454
0.40058224498851924,0.2870694961929181,-0.7010034240554498,3.7085963894670377,0.583079991988462,-0.14913330162491448,0.0569513651089355,-0.06339670637157659
0.40389284205454007,0.29390958003351497,-0.7112530440355961,3.735610354945822,0.5931960963001108,-0.1491333016249148,0.05695136510893563,-0.06296581891250155
