t,x,y,v,u,xcs,ycs,vcs
0.4072034391205609,0.30084914809083996,-0.7215434421447758,3.7625366888417955,0.6017887684027479,-0.14913330162491528,0.05695136510893585,-0.06253345437368582
0.4105140361865817,0.30788859070049585,-0.731873652801994,3.7893747595052063,0.6066352144228928,-0.14913330162491506,0.05695136510893577,-0.062099622897725804
0.4138246332526025,0.31502828882654216,-0.7422427066905308,3.816123937356887,0.6078268113657043,-0.14913330162491528,0.0569513651089359,-0.06166433466163053
0.4171352303186233,0.3222686140257377,-0.7526496308488694,3.8427835949028974,0.6076559589367934,-0.1491333016249153,0.05695136510893593,-0.06122759987658176
0.42044582738464414,0.32960992841268116,-0.7630934487620084,3.8693531067493216,0.6091816291126182,-0.1491333016249154,0.05695136510893588,-0.06078942878769515
0.42375642445066497,0.3370525846258345,-0.7735731804530876,3.895831849616924,0.614367789426247,-0.14913330162491528,0.05695136510893583,-0.060349831673780066
0.4270670215166858,0.3445969257944299,-0.7840878425753428,3.922219202355764,0.6229240635386359,-0.14913330162491545,0.05695136510893586,-0.059908818847098054
0.4303776185827066,0.35224328550627504,-0.7946364485043701,3.9485145459597555,0.6325306159380303,-0.14913330162491517,0.056951365108935705,-0.059466400653120796
0.43368821564872745,0.35999198777645297,-0.8052180084307196,3.974717263581243,0.6402823528598599,-0.14913330162491525,0.056951365108935836,-0.05902258747028828
0.4369988127147483,0.3678433470169158,-0.8158315294527527,4.000826740545388,0.6444570795337003,-0.14913330162491512,0.05695136510893582,-0.0585773897097641
0.4403094097807691,0.3757976680069825,-0.8264760156698255,4.026842364364666,0.645534302432458,-0.14913330162491525,0.056951365108935885,-0.05813081781519241
0.44362000684678987,0.3838552458647429,-0.8371504682757269,4.052763524753176,0.6458628247832362,-0.1491333016249153,0.0569513651089359,-0.05768288226245212
0.4469306039128107,0.3920163660193646,-0.8478538856524059,4.078589613641,0.6482016443865934,-0.14913330162491548,0.05695136510893595,-0.05723359355941149
0.4502412009788315,0.40028130418430874,-0.8585852634639518,4.1043200251884295,0.6540365941989876,-0.14913330162491528,0.05695136510893582,-0.05678296224568141
0.45355179804485235,0.40865032633146076,-0.8693435947508403,4.129954155800218,0.6626976681613825,-0.14913330162491542,0.05695136510893583,-0.05633099889236871
0.4568623951108732,0.41712368866617394,-0.880127870024413,4.155491404139705,0.6718020510350182,-0.1491333016249153,0.056951365108935795,-0.05587771410182737
0.460172992176894,0.42570163760322716,-0.8909370773616067,4.180931171142943,0.6787353148497456,-0.14913330162491514,0.05695136510893578,-0.0554231185074105
0.46348358924291483,0.43438440974370357,-0.9017702024999008,4.206272860032745,0.6822541874025984,-0.14913330162491492,0.056951365108935746,-0.054967222773220574
0.46679418630893565,0.4431722318527906,-0.9126262289324937,4.231515876332686,0.6832296169601252,-0.149133301624915,0.056951365108935836,-0.05451003759385934
0.4701047833749565,0.4520653208384996,-0.9235041380036794,4.256659627881033,0.6840838522839111,-0.14913330162491514,0.056951365108935885,-0.054051573694176736
0.47341538044097725,0.4610638837313119,-0.9344029090044303,4.281703524844637,0.6872796287899635,-0.14913330162491514,0.05695136510893581,-0.05359184182901963
0.4767259775069981,0.47016811766476063,-0.9453215192681885,4.306646979732834,0.6937996026572236,-0.14913330162491545,0.05695136510893588,-0.053130852782979396
0.4800365745730189,0.4793782098569195,-0.9562589442667994,4.33148940741111,0.7025545810756716,-0.1491333016249152,0.05695136510893577,-0.052668617370138546
0.48334717163903973,0.4886943375928502,-0.9672141577066772,4.356230225114951,0.711080676273991,-0.14913330162491517,0.05695136510893583,-0.052205146433818135
0.48665776870506056,0.498116668207955,-0.9781861316250785,4.38086885246341,0.7170855489510363,-0.14913330162491506,0.056951365108935816,-0.051740450846321936
0.4899683657710814,0.5076453590722827,-0.9891738364865762,4.405404711472789,0.7198774196620091,-0.14913330162491506,0.05695136510893585,-0.051274541508682665
0.4932789628371022,0.5172805575757585,-1.0001762412796558,4.42983722657017,0.7207850713014565,-0.14913330162491492,0.0569513651089358,-0.05080742935040536
0.49658955990312303,0.5270224011143556,-1.0111923136134626,4.454165824606913,0.7223084100950826,-0.14913330162491492,0.056951365108935774,-0.050339125329211594
0.49990015696914386,0.5368710170772003,-1.0222210198146704,4.478389934872115,0.7265354818065529,-0.14913330162491503,0.05695136510893575,-0.04986964043078207
0.5032107540351647,0.5468265228346225,-1.0332613250244818,4.502508989106001,0.7338247140061955,-0.14913330162491525,0.05695136510893581,-0.04939898566849899
0.5065213511011855,0.5568890257271397,-1.044312193295721,4.52652242151324,0.7425865460027148,-0.14913330162491562,0.05695136510893593,-0.04892717208318781
0.5098319481672063,0.5670586230553865,-1.0553725876900513,4.550429668776218,0.7503047014331017,-0.1491333016249156,0.056951365108935996,-0.04845421074285803
0.5131425452332271,0.5773354020709826,-1.0664414703752645,4.574230170068253,0.7551486935426855,-0.1491333016249155,0.056951365108936,-0.047980112742443765
0.516453142299248,0.5877194399683494,-1.0775178027226753,4.597923367066795,0.757146942235778,-0.1491333016249155,0.05695136510893604,-0.047504889203543565
0.5197637393652688,0.5982108038774612,-1.088600545404568,4.621508703966443,0.7581641454187279,-0.14913330162491553,0.05695136510893605,-0.047028551274159176
0.5230743364312895,0.6088095508575527,-1.099688658491729,4.644985627492043,0.7606909838460967,-0.14913330162491548,0.05695136510893602,-0.046551110128434284
0.5263849334973104,0.6195157278917559,-1.1107811015510152,4.668353586911649,0.7662236414693601,-0.14913330162491542,0.056951365108935934,-0.0460725769663921
0.5296955305633312,0.630329371882703,-1.121876833742996,4.6916120340494425,0.774286246627367,-0.14913330162491575,0.056951365108935996,-0.04559296301367322
0.5330061276293521,0.6412505096490522,-1.1329748139196039,4.714760423298575,0.7827419779272675,-0.14913330162491567,0.05695136510893599,-0.045112279521271434
0.5363167246953728,0.6522791579229801,-1.1440740007218397,4.737798211634011,0.7892005432595932,-0.14913330162491567,0.056951365108936045,-0.04463053776527073
0.5396273217613937,0.6634153233486106,-1.1551733526774892,4.760724858625239,0.7926027562637215,-0.14913330162491598,0.05695136510893621,-0.044147749046580025
0.5429379188274145,0.6746590024813826,-1.166271828298826,4.783539826448917,0.7939305832232961,-0.14913330162491595,0.05695136510893621,-0.04366392469066831
0.5462485158934354,0.6860101817883845,-1.1773683861803677,4.806242579901554,0.7955566260662778,-0.14913330162491586,0.05695136510893617,-0.043179076047299134
0.5495591129594561,0.6974688376496188,-1.1884619850965688,4.828832586412022,0.7996513122966566,-0.1491333016249157,0.05695136510893607,-0.0426932144902642
0.5528697100254769,0.7090349363602149,-1.199551584099539,4.851309316054058,0.8067105667012843,-0.14913330162491545,0.05695136510893599,-0.042206351417116574
0.5561803070914978,0.7207084341336042,-1.210636142616714,4.873672241558713,0.8152074029617945,-0.1491333016249157,0.05695136510893602,-0.04171849824890342
0.5594909041575186,0.7324892771056102,-1.2217146205484852,4.895920838326662,0.8226254533172176,-0.14913330162491562,0.05695136510893606,-0.041229666429897824
0.5628015012235394,0.7443774013395204,-1.2327859783658166,4.918054584440607,0.827188400146953,-0.14913330162491562,0.0569513651089361,-0.040739867427330496
0.5661120982895602,0.7563727328320751,-1.2438491772077667,4.940072960677435,0.8291004417014832,-0.1491333016249157,0.05695136510893617,-0.04024911273112095
0.5694226953555811,0.7684751875204165,-1.2549031789789866,4.961975450520448,0.8304221167896634,-0.1491333016249159,0.05695136510893631,-0.03975741385360768
0.5727332924216019,0.7806846712899731,-1.2659469464471056,4.983761540171452,0.8336384682148128,-0.14913330162491614,0.05695136510893629,-0.03926478232927812
0.5760438894876228,0.7930010799832881,-1.2769794433400774,5.005430718562812,0.8399017475548729,-0.14913330162491611,0.05695136510893623,-0.038771229714498076
0.5793544865536435,0.8054242994098036,-1.2879996344434081,5.026982477369462,0.8481925760249999,-0.1491333016249159,0.056951365108936114,-0.038276767587240856
0.5826650836196643,0.8179542053565665,-1.299006485697299,5.048416311020811,0.856025364648649,-0.14913330162491584,0.05695136510893615,-0.03778140754681557
0.5859756806856852,0.830590663599883,-1.3099989642936642,5.069731716712596,0.861229859017296,-0.14913330162491562,0.05695136510893609,-0.03728516121359476
0.589286277751706,0.8433335299179183,-1.3209760387730558,5.090928194418705,0.8635411477804885,-0.14913330162491545,0.05695136510893606,-0.03678804022874221
0.5925968748177268,0.8561826501042326,-1.331936679121449,5.112005246902902,0.8648244269798284,-0.14913330162491564,0.0569513651089362,-0.0362900562539397
0.5959074718837476,0.8691378599822344,-1.3428798568668734,5.1329623797304365,0.8677255070155789,-0.1491333016249158,0.05695136510893622,-0.03579122097111313
0.5992180689497685,0.8821989854206093,-1.353804545175942,5.1537991012797475,0.8737037093046199,-0.14913330162491606,0.05695136510893625,-0.03529154608215892
0.6025286660157892,0.8953658423496352,-1.36470971895018,5.174514922753865,0.8819080375725367,-0.1491333016249159,0.05695136510893616,-0.034791043308669216
0.6058392630818101,0.9086382367784746,-1.3755943549222343,5.195109358192004,0.8897805685407711,-0.1491333016249156,0.056951365108936065,-0.0342897243916572
0.6091498601478309,0.922015964813366,-1.3864574317518747,5.215581924480878,0.8949879312239172,-0.14913330162491534,0.05695136510893603,-0.033787601091281594
0.6124604572138517,0.935498812676757,-1.3972979301218347,5.235932141366073,0.8972366306554439,-0.1491333016249152,0.05695136510893602,-0.03328468518657046
0.6157710542798726,0.9490865567273677,-1.4081148328334572,5.256159531463287,0.8985488801741816,-0.14913330162491528,0.056951365108936045,-0.032780988475145344
0.6190816513458933,0.9627789634811688,-1.418907124902137,5.276263620269544,0.9017175134220717,-0.14913330162491548,0.05695136510893604,-0.032276522772944134
0.6223922484119142,0.9765757896333013,-1.4296737936525756,5.296243936174348,0.9080934005091735,-0.14913330162491595,0.05695136510893617,-0.031771299913944055
0.625702845477935,0.9904767820808901,-1.4404138288137753,5.3161000104706675,0.9164576876843205,-0.1491333016249159,0.05695136510893613,-0.031265331749883905
0.6290134425439559,1.0044816779468158,-1.4511262226138704,5.335831377366056,0.9239470755322893,-0.14913330162491592,0.05695136510893619,-0.030758630149986498
0.6323240396099766,1.0185902046043587,-1.4618099698746634,5.355437573993454,0.9283692685404371,-0.14913330162491575,0.05695136510893618,-0.030251207000679688
0.6356346366759975,1.0328020797027948,-1.4724640681059527,5.374918140422116,0.930051056036413,-0.14913330162491545,0.056951365108936114,-0.029743074205317827
0.6389452337420183,1.0471170111938826,-1.4830875175996057,5.394272619668406,0.9316394686127606,-0.14913330162491545,0.056951365108936086,-0.029234243683902587
0.642255830808039,1.061534697359273,-1.4936793215233548,5.4135005577064605,0.9359160757200449,-0.1491333016249155,0.05695136510893603,-0.028724727372803013
0.6455664278740599,1.0760548268388137,-1.5042384860143394,5.432601503478908,0.943398476794014,-0.14913330162491575,0.05695136510893609,-0.028214537224475693
0.6488770249400807,1.0906770786597686,-1.5147640202723573,5.451575008907388,0.9518098066773193,-0.14913330162491578,0.056951365108936114,-0.02770368520718435
0.6521876220061016,1.1054011222669362,-1.5252549366528445,5.470420628903118,0.9579957182523543,-0.14913330162491575,0.056951365108936204,-0.02719218330471923
0.6554982190721224,1.120226617553671,-1.5357102507595413,5.489137921377291,0.9607224683332317,-0.14913330162491573,0.056951365108936246,-0.026680043516115973
0.6588088161381432,1.135153214893781,-1.5461289815368602,5.507726447251459,0.9618729842427666,-0.1491333016249155,0.05695136510893614,-0.0261672778553738
0.662119413204164,1.1501805551743542,-1.5565101513619477,5.526185770467859,0.9648354957465761,-0.14913330162491564,0.05695136510893609,-0.025653898351174213
0.6654300102701849,1.1653082698294395,-1.5668527861364132,5.544515457999595,0.9713976725711985,-0.14913330162491562,0.05695136510893603,-0.025139917046598126
0.6687406073362057,1.1805359808746383,-1.5771559153777326,5.562715079860836,0.9799815325275995,-0.1491333016249157,0.056951365108936065,-0.024625345998844
0.6720512044022264,1.1958633009425768,-1.5874185723103156,5.580784209116887,0.9870124698072249,-0.14913330162491575,0.0569513651089362,-0.02411019727894469
0.6753618014682473,1.2112898333192446,-1.5976397939562184,5.598722421894212,0.9903220235857332,-0.14913330162491578,0.05695136510893626,-0.023594482971484414
0.6786723985342681,1.2268151719812175,-1.607818621225496,5.616529297390359,0.9913696355767997,-0.1491333016249157,0.05695136510893623,-0.02307821517431512
0.681982995600289,1.24243890163377,-1.6179540990062133,5.634204417883852,0.9939503958924629,-0.14913330162491575,0.05695136510893614,-0.02256140599827281
0.6852935926663097,1.258160597749823,-1.6280452762540445,5.651747368743966,1.0004202787878549,-0.1491333016249156,0.05695136510893602,-0.0220440675668932
0.6886041897323306,1.2739798266098055,-1.6380912060815365,5.669157738440497,1.0091586085465347,-0.14913330162491586,0.05695136510893613,-0.02152621201612779
0.6919147867983514,1.289896145342326,-1.6480909458469388,5.68643511855336,1.016069045048743,-0.14913330162491603,0.05695136510893628,-0.02100785149405867
0.6952253838643723,1.3059091019657418,-1.6580435572426646,5.703579103782207,1.0188700674792606,-0.14913330162491623,0.05695136510893646,-0.020488998160613878
0.698535980930393,1.3220182354305743,-1.6679481063833377,5.7205892919559505,1.0197196976772025,-0.1491333016249165,0.056951365108936565,-0.01996966418728215
0.7018465779964139,1.3382230756627562,-1.6778036638934086,5.737465284042132,1.0230654415886549,-0.14913330162491656,0.056951365108936454,-0.019449861756827006
0.7051571750624347,1.3545231436077476,-1.6876093049943712,5.754206684156346,1.030691627904623,-0.1491333016249163,0.05695136510893628,-0.018929603063001357
0.7084677721284555,1.37091795127549,-1.6973641095915384,5.770813099571493,1.0394524733544908,-0.14913330162491573,0.05695136510893614,-0.018408900310261347
0.7117783691944763,1.3874070017861992,-1.7070671623603775,5.78728414072703,1.0446905081404276,-0.1491333016249154,0.0569513651089361,-0.017887765713480087
0.7150889662604971,1.4039897894169755,-1.716717552832392,5.803619421238059,1.0458188474072532,-0.14913330162491573,0.05695136510893633,-0.017366211497661266
0.718399563326518,1.420665799649265,-1.726314375480553,5.8198185579044015,1.0473597247019666,-0.14913330162491606,0.05695136510893637,-0.01684424989765186
0.7217101603925388,1.4374345092171457,-1.7358567298042804,5.83588117071964,1.053556614050147,-0.1491333016249164,0.056951365108936336,-0.01632189315785553
0.7250207574585597,1.4542953861564116,-1.7453437204139253,5.851806882879956,1.0627901929477066,-0.14913330162491606,0.05695136510893621,-0.015799153531945102
0.7283313545245804,1.4712478898545027,-1.7547744571147952,5.867595320793026,1.0692612077128136,-0.14913330162491517,0.05695136510893604,-0.01527604328257555
0.7316419515906013,1.4882914711012307,-1.7641480549906863,5.883246114086781,1.0706215240311872,-0.14913330162491512,0.0569513651089361,-0.014752574681096416
0.7349525486566221,1.5054255721403011,-1.773463634486907,5.898758895618054,1.0716139966072684,-0.149133301624916,0.056951365108936336,-0.014228760007263301
0.7382631457226428,1.5226496267216574,-1.7827203214928133,5.914133301481204,1.0778375443380088,-0.14913330162491717,0.05695136510893662,-0.013704611548949915
0.7415737427886637,1.5399630601546204,-1.7919172474238398,5.929368971016696,1.087439736843381,-0.14913330162491734,0.056951365108936676,-0.013180141601859971
0.7448843398546845,1.5573652893618126,-1.8010535493030004,5.944465546819565,1.0932114427725534,-0.1491333016249169,0.056951365108936745,-0.012655362469239154
0.7481949369207054,1.5748557229338498,-1.81012836984184,5.959422674747684,1.093498367241093,-0.1491333016249161,0.05695136510893649,-0.012130286461586225
0.7515055339867261,1.5924337611848545,-1.819140857520901,5.974240003930209,1.0955448838548874,-0.14913330162491598,0.056951365108936274,-0.0116049258963642
0.754816131052747,1.6100987962087296,-1.8280901666696243,5.988917186775748,1.1042019430948204,-0.1491333016249167,0.05695136510893642,-0.01107929309771091
0.7581267281187678,1.6278502119361868,-1.8369754575456898,6.003453878980529,1.1130824945423992,-0.14913330162491695,0.056951365108936655,-0.010553400396150436
0.7614373251847887,1.6456873841925568,-1.8457958964138137,6.01784973953645,1.1148113473276253,-0.14913330162491603,0.056951365108936516,-0.010027260128304067
0.7647479222508095,1.6636096807563705,-1.854550655623994,6.032104430739135,1.1149098940346256,-0.14913330162491567,0.05695136510893625,-0.009500884636600898
0.7680585193168302,1.68161646141866,-1.8632389136891452,6.046217618195773,1.1226704941285635,-0.14913330162491673,0.05695136510893641,-0.008974286268987405
0.7713691163828511,1.6997070780430514,-1.8718598553622077,6.060188970833036,1.1325367811440612,-0.1491333016249175,0.05695136510893689,-0.008447477378638171
0.7746797134488719,1.7178808746265803,-1.8804126717126413,6.074018160904852,1.1338177873756352,-0.14913330162491692,0.056951365108936905,-0.007920470323666993
0.7779903105148928,1.7361371873612277,-1.8888965602023073,6.087704863999997,1.1339992951145144,-0.14913330162491567,0.056951365108936204,-0.0073932774668364
0.7813009075809135,1.7544753446962222,-1.897310724760793,6.101248759049798,1.144035502343794,-0.14913330162491603,0.05695136510893609,-0.006865911175266961
0.7846115046469344,1.7728946674010628,-1.9056543758601148,6.114649528335658,1.1516631343501638,-0.1491333016249174,0.05695136510893704,-0.006338383820147515
0.7879221017129552,1.7913944686292311,-1.9139267305887833,6.127906857496447,1.1494389794061237,-0.14913330162491711,0.05695136510893695,-0.005810707776446308
0.7912326987789761,1.809974053982653,-1.9221270127252768,6.141020435535937,1.1562740212309874,-0.1491333016249159,0.05695136510893601,-0.005282895422618904
0.7945432958449968,1.8286327215768519,-1.9302544528108734,6.15398995483006,1.166853558870431,-0.14913330162491614,0.05695136510893652,-0.004754959140317795
0.7978538929110176,1.8473697621068286,-1.938308288221868,6.166815111134198,1.163676943612246,-0.14913330162491759,0.05695136510893719,-0.00422691131410418
0.8011644899770385,1.866184458913576,-1.9462877632410982,6.179495603590179,1.1725020493369878,-0.14913330162491656,0.056951365108936135,-0.0036987643311551547
0.8044750870430593,1.8850760880513655,-1.9541921291288868,6.192031134733473,1.1794856497004913,-0.14913330162491498,0.05695136510893635,-0.0031705305809725075
0.8077856841090801,1.904043918355663,-1.96202064419329,6.204421410500126,1.1776064709992016,-0.14913330162491634,0.05695136510893607,-0.0026422224550969042
0.8110962811751009,1.923087211511719,-1.9697725738596752,6.216666140233589,1.1913847865433729,-0.14913330162491678,0.05695136510893693,-0.0021138523468093584
0.8144068782411218,1.9422052221238875,-1.9774471907396822,6.228765036691672,1.1873685686570565,-0.14913330162491692,0.05695136510893618,-0.0015854326508493305
0.8177174753071426,1.961397197785512,-1.9850437746994285,6.240717816053111,1.1955361876948598,-0.14913330162491545,0.056951365108938126,-0.0010569757631138967
0.8210280723731634,1.9806623791496003,-1.9925616129271502,6.25252419792444,1.2070458115229217,-0.14913330162491711,0.05695136510917017,-0.0005284940802292998
0.8243386694391842,2.0,-2.0,6.264183905346327,1.239566350456899,-0.14913330162493477,0.05695136510971199,4.939382236557321e-13
